fund_id,fund_name,snapshot_date,group_identifier,item_id,asset_name,instrument_id,instrument_type_identifier,quantity,nav_value,exposure,nav_percentage,isin_code,issuer_name
12,Fund B,2026-03-01,provisions,141312,taxa CETIP,,,,-7849.91,-0.00004158023279503262,,,
12,Fund B,2026-03-01,provisions,139206,liquidação de compra/venda de cotas de fundos,,,,-108153,-0.0005728762390245446,,,
12,Fund B,2026-03-01,provisions,139214,taxa de administração,,,,-121699.83575,-0.0006446325501314324,,,
12,Fund B,2026-03-01,provisions,147575,outros/não categorizado,,,,-1960688.1,-0.010385579915750651,,,
12,Fund B,2026-03-31,funds,21564,Fund A,70,fund,162026637.7421322,188660584.56,1.0009429790896012,,,Fund A
12,Fund B,2026-03-31,cash,6236,BRL,,,,4794.95,0.000025439715184246015,,,
12,Fund B,2026-03-31,provisions,205576,taxa CVM,,,,1999.87,0.000010610355312467924,,,
12,Fund B,2026-03-31,provisions,204353,taxa ANBIMA/ANBID,,,,515.2,0.0000027334051998297262,,,
12,Fund B,2026-03-31,provisions,204905,ajuste de PL,,,,-0.21,-1.1141597281914646e-9,,,
12,Fund B,2026-03-31,provisions,205575,taxa SELIC,,,,-110.97,-5.887538335114611e-7,,,
12,Fund B,2026-03-31,provisions,204342,despesa de auditoria,,,,-1137.93,-0.000006037313235718634,,,
12,Fund B,2026-03-31,provisions,205574,taxa CETIP,,,,-5950.51,-0.00003157056478190758,,,
12,Fund B,2026-03-31,provisions,204343,Taxa de escrituração,,,,-15033.873321,-0.00007976255339519176,,,
12,Fund B,2026-03-31,provisions,204344,taxa de custódia,,,,-15034.233321,-0.00007976446338329723,,,
12,Fund B,2026-03-31,provisions,204347,taxa de administração,,,,-147777.687166,-0.0007840378465030182,,,
12,Fund B,2026-04-30,funds,28784,Fund A,70,fund,160437680.57324517,185108413.75,1.0008874691556324,,,Fund A
12,Fund B,2026-04-30,cash,8376,BRL,,,,0,0,,,
12,Fund B,2026-04-30,provisions,261607,taxa CVM,,,,399.97,0.0000021626513508408483,,,
12,Fund B,2026-04-30,provisions,259319,taxa ANBIMA/ANBID,,,,147.2,7.959153907637395e-7,,,
12,Fund B,2026-04-30,provisions,259726,ajuste de PL,,,,-0.74,-4.001205089437277e-9,,,
12,Fund B,2026-04-30,provisions,261309,taxa SELIC,,,,-96.88,-5.238334446820046e-7,,,
12,Fund B,2026-04-30,provisions,259312,despesa de auditoria,,,,-1179.42,-0.00000637716392781637,,,
12,Fund B,2026-04-30,provisions,259313,Taxa de escrituração,,,,-7411.558569,-0.00004007454846884495,,,
12,Fund B,2026-04-30,provisions,259316,taxa de custódia,,,,-7411.918569,-0.00004007649500105063,,,
12,Fund B,2026-04-30,provisions,261308,taxa CETIP,,,,-15727.55,-0.00008503939608699898,,,
12,Fund B,2026-04-30,provisions,259315,taxa de administração,,,,-132851.455359,-0.0007183323234075407,,,
12,Fund B,2026-05-30,funds,35256,Fund A,70,fund,160437680.57324517,185553079.61,1.00172022579243,,,Fund A
12,Fund B,2026-05-30,cash,9903,BRL,,,,0,0,,,
12,Fund B,2026-05-30,provisions,274196,ajuste de PL,,,,0.35,1.889497494520276e-9,,,
12,Fund B,2026-05-30,provisions,278123,taxa SELIC,,,,-106.12,-5.728956403385476e-7,,,
12,Fund B,2026-05-30,provisions,273354,despesa de auditoria,,,,-1220.914672,-0.000006591186325048698,,,
12,Fund B,2026-05-30,provisions,273349,Taxa de escrituração,,,,-14740.786336,-0.00007957908242608777,,,
12,Fund B,2026-05-30,provisions,273352,taxa de custódia,,,,-14741.146336,-0.00007958102590922498,,,
12,Fund B,2026-05-30,provisions,278122,taxa CETIP,,,,-23612.44,-0.0001274732749128867,,,
12,Fund B,2026-05-30,provisions,273351,taxa de administração,,,,-264223.995408,-0.0014264302209015796,,,
12,Fund B,2026-06-29,funds,43313,Fund A,70,fund,160437680.57324517,187846276.35,1.0025206861890896,,,Fund A
12,Fund B,2026-06-29,cash,13381,BRL,,,,0,0,,,
12,Fund B,2026-06-29,provisions,298554,ajuste de PL,,,,0.18,9.606457313050648e-10,,,
12,Fund B,2026-06-29,provisions,296768,taxa SELIC,,,,-99.68,-5.31984258313827e-7,,,
12,Fund B,2026-06-29,provisions,295947,despesa de auditoria,,,,-1198.979345,-0.000006398857720539959,,,
12,Fund B,2026-06-29,provisions,295942,Taxa de escrituração,,,,-22146.176976,-0.00011819239098178283,,,
12,Fund B,2026-06-29,provisions,295945,taxa de custódia,,,,-22146.536976,-0.00011819431227324544,,,
12,Fund B,2026-06-29,provisions,296767,taxa CETIP,,,,-29757.92,-0.00015881566011398675,,,
12,Fund B,2026-06-29,provisions,295944,taxa de administração,,,,-396961.858059,-0.00211855396908503,,,
12,Fund B,2026-07-29,funds,52131,Fund A,70,fund,160100498.28866118,189889925.71,1.000753697627094,,,Fund A
12,Fund B,2026-07-29,cash,16967,BRL,,,,1759.39,0.000009272298367047523,,,
12,Fund B,2026-07-29,provisions,317838,taxa CVM,,,,28543.74,0.00015043058889241675,,,
12,Fund B,2026-07-29,provisions,316949,despesa de auditoria,,,,4828.948515,0.000025449417940417453,,,
12,Fund B,2026-07-29,provisions,317839,taxa ANBIMA/ANBID,,,,970.18,0.00000511302123448591,,,
12,Fund B,2026-07-29,provisions,322280,ajuste de PL,,,,0.22,1.159439146948917e-9,,,
12,Fund B,2026-07-29,provisions,317837,taxa SELIC,,,,-9.67,-5.096262068634558e-8,,,
12,Fund B,2026-07-29,provisions,316944,taxa de custódia,,,,-7863.985528,-0.00004144460305546795,,,
12,Fund B,2026-07-29,provisions,317435,Taxa de escrituração,,,,-7863.985528,-0.00004144460305546795,,,
12,Fund B,2026-07-29,provisions,317836,taxa CETIP,,,,-22418.81,-0.00011815111791822659,,,
12,Fund B,2026-07-29,provisions,316946,taxa de administração,,,,-140957.828105,-0.0007428728362446968,,,
12,Fund B,2026-08-11,funds,55870,Fund A,70,fund,160100498.28866118,191798152.34,1.0012527209570656,,,Fund A
12,Fund B,2026-08-11,cash,19661,BRL,,,,1759.39,0.00000918462458175434,,,
12,Fund B,2026-08-11,provisions,340825,taxa CVM,,,,27576.16,0.0001439570970656823,,,
12,Fund B,2026-08-11,provisions,340121,despesa de auditoria,,,,4690.819913,0.000024487703057038268,,,
12,Fund B,2026-08-11,provisions,340826,taxa ANBIMA/ANBID,,,,702.55,0.000003667554095403243,,,
12,Fund B,2026-08-11,provisions,340824,taxa SELIC,,,,-11.03,-5.758041658572026e-8,,,
12,Fund B,2026-08-11,provisions,340134,Taxa de escrituração,,,,-2642.333313,-0.000013793894190468393,,,
12,Fund B,2026-08-11,provisions,340823,taxa CETIP,,,,-9686.66,-0.000050567716965025664,,,
12,Fund B,2026-08-11,provisions,340117,taxa de custódia,,,,-19876.689392,-0.00010376319633148929,,,
12,Fund B,2026-08-11,provisions,340118,taxa de administração,,,,-242481.156426,-0.0012658355395463537,,,
13,Fund C,2026-01-30,bonds,10752,OVER @ LTN 01/10/2027,73,overnight,29395,23864796.29,0.5375730150217203,,,Tesouro Nacional
13,Fund C,2026-01-30,private_bonds,10761,25H02413363 - CPR PRE,142,bond,1,20594419.21,0.4639052389596219,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-01-30,cash,2901,BRL,,,,0,0,,,
13,Fund C,2026-01-30,provisions,133949,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-01-30,provisions,134151,ajuste de saldo em conta,,,,0,0,,,
13,Fund C,2026-01-30,provisions,134154,taxa de administração,,,,-14000,-0.00031536084020957936,,,
13,Fund C,2026-01-30,provisions,134155,taxa de gestão,,,,-51625,-0.0011628930982728238,,,
13,Fund C,2026-03-01,bonds,13864,OVER @ NTNB 15/08/2028,92,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-03-01,bonds,14041,OVER @ NTNB 15/05/2033,111,overnight,2794,11893806.02,0.2668098685159179,,,Tesouro Nacional
13,Fund C,2026-03-01,private_bonds,13249,25H02413363 - CPR PRE,142,bond,1,32749652.89,0.7346622743955588,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-03-01,cash,4124,BRL,,,,0.09,2.0189406255263146e-9,,,
13,Fund C,2026-03-01,provisions,140788,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-03-01,provisions,141278,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-03-01,provisions,147788,imposto,,,,0,0,,,
13,Fund C,2026-03-01,provisions,147789,ajuste de PL,,,,-0.03,-6.729802085087716e-10,,,
13,Fund C,2026-03-01,provisions,139199,taxa de administração,,,,-14000.000004,-0.0003140574307271574,,,
13,Fund C,2026-03-01,provisions,139200,taxa de gestão,,,,-51625.000008,-0.0011580867756549726,,,
13,Fund C,2026-03-31,bonds,21706,OVER @ LTN 01/01/2030,150,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-03-31,bonds,22024,OVER @ NTNB 15/05/2033,111,overnight,2829,11937709.99,0.266322310639075,,,Tesouro Nacional
13,Fund C,2026-03-31,private_bonds,21562,25H02413363 - CPR PRE,142,bond,1,32952210.56,0.7351417369120444,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-03-31,cash,6524,BRL,,,,0,0,,,
13,Fund C,2026-03-31,provisions,204719,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-03-31,provisions,205633,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-03-31,provisions,207987,ajuste de PL,,,,0,0,,,
13,Fund C,2026-03-31,provisions,207988,imposto de títulos de renda fixa,,,,0,0,,,
13,Fund C,2026-03-31,provisions,204333,taxa de administração,,,,-13999.919992,-0.00031232883392781207,,,
13,Fund C,2026-03-31,provisions,204334,taxa de gestão,,,,-51624.979998,-0.0011517187107880412,,,
13,Fund C,2026-04-30,bonds,28889,OVER @ LFT 01/03/2027,148,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-04-30,bonds,29410,OVER @ LFT 01/03/2027,148,overnight,634,11970421.28,0.26576861038151023,,,Tesouro Nacional
13,Fund C,2026-04-30,private_bonds,28782,25H02413363 - CPR PRE,142,bond,1,33135967.8,0.7356884030906964,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-04-30,cash,8555,BRL,,,,0,0,,,
13,Fund C,2026-04-30,provisions,259670,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-04-30,provisions,261319,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-04-30,provisions,261779,imposto de títulos de renda fixa,,,,0,0,,,
13,Fund C,2026-04-30,provisions,259306,taxa de administração,,,,-14000,-0.0003108295404388264,,,
13,Fund C,2026-04-30,provisions,259307,taxa de gestão,,,,-51625,-0.0011461839303681723,,,
13,Fund C,2026-05-30,bonds,35367,OVER @ LTN 01/04/2027,144,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-05-30,bonds,35368,OVER @ NTNB 15/08/2050,204,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-05-30,bonds,36604,OVER @ NTNB 15/08/2040,177,overnight,2913,11968436.54,0.2646226599839101,,,Tesouro Nacional
13,Fund C,2026-05-30,private_bonds,35254,25H02413363 - CPR PRE,142,bond,1,33314573.72,0.7365866948743898,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-05-30,cash,11569,BRL,,,,0,0,,,
13,Fund C,2026-05-30,provisions,281714,taxa CVM,,,,11345.92,0.00025085879181134654,,,
13,Fund C,2026-05-30,provisions,273664,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-05-30,provisions,273666,imposto,,,,0,0,,,
13,Fund C,2026-05-30,provisions,279857,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-05-30,provisions,281716,ajuste de saldo em conta,,,,0,0,,,
13,Fund C,2026-05-30,provisions,273341,taxa ANBIMA/ANBID,,,,-418,-0.000009241998443241521,,,
13,Fund C,2026-05-30,provisions,273343,taxa de administração,,,,-14000,-0.0003095406177162232,,,
13,Fund C,2026-05-30,provisions,273344,taxa de gestão,,,,-51625,-0.001141431027828573,,,
13,Fund C,2026-06-29,funds,44348,Fund J,213,fund,11730252.5,11747662.54,0.354752583358044,,,Fund J
13,Fund C,2026-06-29,bonds,43474,OVER @ LFT 01/06/2032,192,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-06-29,bonds,43760,OVER @ NTNB 15/05/2029,105,overnight,58,254753.38,0.0076929703558160645,,,Tesouro Nacional
13,Fund C,2026-06-29,private_bonds,43311,25H02413363 - CPR PRE,142,bond,1,21175080.68,0.6394390838788764,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-06-29,cash,13870,BRL,,,,508.06,0.000015342251862915706,,,
13,Fund C,2026-06-29,provisions,296286,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-06-29,provisions,296816,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-06-29,provisions,295932,taxa ANBIMA/ANBID,,,,-418,-0.000012622645511748148,,,
13,Fund C,2026-06-29,provisions,295934,taxa de administração,,,,-13333.22334,-0.0004026328989229346,,,
13,Fund C,2026-06-29,provisions,295935,taxa de gestão,,,,-49166.77666,-0.0014847243845322311,,,
13,Fund C,2026-07-29,funds,52130,Fund J,213,fund,11730252.5,11879097.32,0.3547903398497092,,,Fund J
13,Fund C,2026-07-29,bonds,52283,OVER @ NTNB 15/08/2028,92,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-07-29,bonds,52573,OVER @ LFT 01/09/2026,152,overnight,1347,26314728.83,0.7859361137948985,,,Tesouro Nacional
13,Fund C,2026-07-29,private_bonds,52128,25H02413363 - CPR PRE,142,bond,1,21293163,0.6359581315649401,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-07-29,cash,16623,BRL,,,,-25945468.48,-0.7749074975992362,,,
13,Fund C,2026-07-29,provisions,316936,taxa ANBIMA/ANBID,,,,418,0.000012484312404926006,,,
13,Fund C,2026-07-29,provisions,317252,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-07-29,provisions,317860,liquidação de compromissada (ida),,,,0,0,,,
13,Fund C,2026-07-29,provisions,316940,taxa de administração,,,,-12782.608692,-0.0003817753116288292,,,
13,Fund C,2026-07-29,provisions,316941,taxa de gestão,,,,-47135.869557,-0.0014077964617881082,,,
13,Fund C,2026-08-11,funds,55869,Fund J,213,fund,11730252.5,11912853.47,0.35432760580259054,,,Fund J
13,Fund C,2026-08-11,bonds,56050,OVER @ NTNB 15/05/2031,175,overnight,0,0,0,,,Tesouro Nacional
13,Fund C,2026-08-11,private_bonds,55867,25H02413363 - CPR PRE,142,bond,1,21344536.28,0.634857001820172,,,AGROMY SOLUCOES EMPRESARIAIS LTDA
13,Fund C,2026-08-11,cash,19714,BRL,,,,385708.46,0.01147224344842273,,,
13,Fund C,2026-08-11,provisions,341260,liquidação de compromissada (volta),,,,0,0,,,
13,Fund C,2026-08-11,provisions,340110,taxa ANBIMA/ANBID,,,,-209,-0.000006216350247335385,,,
13,Fund C,2026-08-11,provisions,340113,taxa de administração,,,,-4666.666669,-0.0001388020789572725,,,
13,Fund C,2026-08-11,provisions,340114,taxa de gestão,,,,-17208.333331,-0.0005118326658296249,,,
14,Fund D,2026-04-15,funds,25222,Fund E,155,fund,15000,18004275.08,0.9972971975508368,,BR0M7GCTF007,
14,Fund D,2026-04-15,funds,25223,TESOURO SELIC FI RF,154,fund,9050.63056076,48732.89,0.002699424034309452,,BRCSH4CTF005,TESOURO SELIC FI RF
14,Fund D,2026-04-15,cash,8426,BRL,,,,0,0,,,
14,Fund D,2026-04-15,provisions,259956,Taxa de escrituração,,,,8062.24,0.00044658556491771135,,,
14,Fund D,2026-04-15,provisions,259953,taxa CETIP,,,,626.76,0.000034717642822320445,,,
14,Fund D,2026-04-15,provisions,259952,taxa ANBIMA/ANBID,,,,18.23,0.000001009800607331198,,,
14,Fund D,2026-04-15,provisions,259954,taxa SELIC,,,,1.62,8.97354352099035e-8,,,
14,Fund D,2026-04-15,provisions,259942,liquidação de compra/venda de cotas de fundos,,,,0,0,,,
14,Fund D,2026-04-15,provisions,259955,despesa de auditoria,,,,-657.52,-0.000036421508246429476,,,
14,Fund D,2026-04-15,provisions,259957,taxa de administração,,,,-7990.34,-0.00044260286257722243,,,
14,Fund D,2026-05-15,funds,32159,Fund E,155,fund,15000,18007187.46,0.9981929158456848,,BR0M7GCTF007,
14,Fund D,2026-05-15,funds,32158,TESOURO SELIC FI RF,154,fund,4647.94911116,25294.31,0.0014021399097690372,,BRCSH4CTF005,TESOURO SELIC FI RF
14,Fund D,2026-05-15,cash,10954,BRL,,,,0,0,,,
14,Fund D,2026-05-15,provisions,277411,outros/não categorizado,,,,8350.99,0.0004629206575543096,,,
14,Fund D,2026-05-15,provisions,276510,taxa CVM,,,,6945.066733,0.0003849860745610904,,,
14,Fund D,2026-05-15,provisions,267526,taxa CETIP,,,,656.605714,0.00003639764254044094,,,
14,Fund D,2026-05-15,provisions,275452,taxa ANBIMA/ANBID,,,,124.292683,0.0000068899197033584464,,,
14,Fund D,2026-05-15,provisions,267527,taxa SELIC,,,,0.077143,4.276270033338814e-9,,,
14,Fund D,2026-05-15,provisions,268308,liquidação de compra/venda de cotas de fundos,,,,0,0,,,
14,Fund D,2026-05-15,provisions,277413,ajuste de PL,,,,-0.01,-5.543302740804499e-10,,,
14,Fund D,2026-05-15,provisions,267528,despesa de auditoria,,,,-781.58,-0.000043325345561579795,,,
14,Fund D,2026-05-15,provisions,267530,taxa de administração,,,,-7990.34,-0.00044292873621959813,,,
14,Fund D,2026-06-14,funds,38968,Fund E,155,fund,15000,18008733.06,0.9991306380476199,,BR0M7GCTF007,
14,Fund D,2026-06-14,funds,38967,TESOURO SELIC FI RF,154,fund,1737.32539377,9549.67,0.0005298188422991646,,BRCSH4CTF005,TESOURO SELIC FI RF
14,Fund D,2026-06-14,cash,11953,BRL,,,,0,0,,,
14,Fund D,2026-06-14,provisions,288618,outros/não categorizado,,,,7368.23,0.0004087919076069427,,,
14,Fund D,2026-06-14,provisions,285111,taxa CVM,,,,6406.469721,0.0003554331200673307,,,
14,Fund D,2026-06-14,provisions,285112,taxa CETIP,,,,59.691429,0.0000033117007922790655,,,
14,Fund D,2026-06-14,provisions,285110,taxa ANBIMA/ANBID,,,,33.463415,0.000001856561650883968,,,
14,Fund D,2026-06-14,provisions,285113,taxa SELIC,,,,0.506234,2.80860345775706e-8,,,
14,Fund D,2026-06-14,provisions,285109,despesa de auditoria,,,,-899.44,-0.00004990123725480727,,,
14,Fund D,2026-06-14,provisions,285116,taxa de administração,,,,-6848.862858,-0.00037997724184236345,,,
14,Fund D,2026-07-14,funds,47553,Fund E,155,fund,15000,18012513.21,0.9730714835069121,,BR0M7GCTF007,
14,Fund D,2026-07-14,funds,47552,TESOURO SELIC FI RF,154,fund,37821.949759,210184.57,0.011354585190195363,,BRCSH4CTF005,TESOURO SELIC FI RF
14,Fund D,2026-07-14,cash,16840,BRL,,,,283535.64,0.015317154391633394,,,
14,Fund D,2026-07-14,provisions,305651,outros/não categorizado,,,,13134.04,0.0007095267405039051,,,
14,Fund D,2026-07-14,provisions,305655,taxa SELIC,,,,0,0,,,
14,Fund D,2026-07-14,provisions,321868,taxa CETIP,,,,0,0,,,
14,Fund D,2026-07-14,provisions,305652,taxa CVM,,,,-396.858924,-0.000021439101661454282,,,
14,Fund D,2026-07-14,provisions,305649,despesa de auditoria,,,,-1035.86,-0.000055959199866787004,,,
14,Fund D,2026-07-14,provisions,305656,taxa de administração,,,,-6948.12174,-0.0003753512377613074,,,
14,Fund D,2026-08-11,funds,55865,Fund E,155,fund,15000,18016578.73,0.9734423200559306,,BR0M7GCTF007,
14,Fund D,2026-08-11,funds,55864,TESOURO SELIC FI RF,154,fund,13774.86964482,77347.92,0.004179136041280682,,BRCSH4CTF005,TESOURO SELIC FI RF
14,Fund D,2026-08-11,cash,19637,BRL,,,,402321.76,0.02173759143857144,,,
14,Fund D,2026-08-11,provisions,340105,outros/não categorizado,,,,13134.04,0.0007096369718054893,,,
14,Fund D,2026-08-11,provisions,340106,taxa CVM,,,,5215.886853,0.0002818162691481816,,,
14,Fund D,2026-08-11,provisions,340107,taxa SELIC,,,,-0.36,-1.9450931309024196e-8,,,
14,Fund D,2026-08-11,provisions,340103,despesa de auditoria,,,,-1159.86,-0.00006266765885579112,,,
14,Fund D,2026-08-11,provisions,340109,taxa de administração,,,,-5326.893334,-0.00028781398980592466,,,
